frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
587, 0, 0.000, 0.98, 1, -2.15, 0.58, 1.57, 2.62, 0.31, 0.49, 2.92, 0.06, -1.32, -0.45, 0.78, 1.98, -0.57, 1.41, 1.42, 1.82, -0.40, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0
588, 0, 0.000, 0.98, 1, 1.71, 2.10, -0.19, 2.11, 0.18, -1.95, -0.10, 0.98, 1.30, 0.59, 0.72, 0.88, 1.87, -0.27, 3.21, 1.34, -0.94, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
589, 0, 0.000, 0.88, 1, 0.08, 1.00, 0.04, -1.75, -1.62, -0.90, -0.85, -1.82, -0.69, -0.50, 1.03, 0.71, 0.62, 0.94, 0.62, 1.83, 0.32, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
590, 0, 0.000, 0.98, 1, 3.21, 1.98, -1.68, 1.50, -0.92, -1.44, -0.17, 0.39, -0.43, -0.14, -0.57, 0.54, 0.71, 0.75, 0.90, -0.03, -0.64, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
591, 0, 0.000, 0.88, 1, -0.60, -0.41, 0.97, 0.32, 1.29, 1.74, 4.45, 1.50, 0.85, 0.67, 1.51, -0.29, 0.43, -0.70, -0.69, -1.56, -0.30, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
592, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
593, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
594, 0, 0.000, 0.98, 1, 3.78, 1.47, -1.12, 1.63, -1.24, 0.94, 0.92, -1.48, -1.11, -0.75, 0.32, -0.02, -1.48, -0.03, 0.55, 0.99, -0.01, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
595, 0, 0.000, 0.98, 1, 0.97, 0.65, -1.17, 0.77, -0.66, 0.17, 0.55, -0.03, 0.41, -0.15, -0.31, -0.07, -0.31, 1.64, 1.14, 0.55, 0.53, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
596, 0, 0.000, 0.92, 1, 1.34, 1.87, -0.80, -0.35, -0.89, 0.00, 0.04, 1.30, 0.65, 1.14, 0.19, 1.19, -0.75, 2.24, 0.87, 0.82, 1.57, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0
597, 0, 0.000, 0.88, 1, 2.55, 0.46, 0.34, 1.66, -0.78, -0.18, 0.06, 0.63, -0.08, -0.72, 0.15, 1.09, 1.21, 1.88, 0.93, 0.36, 1.45, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
598, 0, 0.000, 0.88, 1, 0.26, 1.24, -0.57, 3.07, -0.47, 0.20, 0.47, 1.22, -0.82, 0.73, 1.42, 2.03, 3.38, 2.28, -0.57, -0.74, -0.48, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
599, 0, 0.000, 0.88, 1, -0.05, -0.40, 1.21, 0.72, 0.43, 1.00, 0.82, 1.18, 0.25, -0.21, 0.48, 1.22, 1.74, 2.45, 0.07, -0.49, 0.24, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
600, 0, 0.000, 0.88, 1, -0.72, 0.14, 0.31, -0.26, 1.32, 1.69, 1.15, -0.13, 0.40, 2.92, 0.97, 0.71, 1.39, 2.21, 1.03, 1.56, -0.60, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
601, 0, 0.000, 0.88, 1, 2.22, 0.95, -1.88, 2.02, 0.33, -0.33, -0.70, 1.14, 1.83, 0.71, -0.06, 1.11, 1.40, 1.04, 1.25, 2.43, -0.21, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
602, 0, 0.000, 0.85, 1, 4.23, 4.11, -0.18, -0.12, -0.90, -0.33, -0.08, 0.48, 0.48, -0.68, 1.38, 1.65, -0.61, 1.85, 2.95, 1.89, 1.13, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
603, 0, 0.000, 0.88, 1, 0.18, 0.95, -0.47, 1.92, -0.23, -0.20, -0.64, 0.52, 0.24, -3.35, 1.09, 1.23, 0.68, 1.43, -0.70, 0.62, 0.55, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
604, 0, 0.000, 0.98, 1, -0.28, 0.56, -0.77, -0.34, -0.94, 1.67, 1.14, 0.28, -0.99, -0.10, 0.28, -0.23, 0.01, 3.14, 1.03, 1.96, 2.26, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0
605, 0, 0.000, 0.98, 1, 1.13, 0.63, -0.46, 1.96, -0.13, -1.31, 1.65, 2.27, -0.02, 1.50, 1.10, -0.23, 0.76, 0.31, 0.90, 1.16, -0.72, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
606, 0, 0.000, 0.98, 1, -0.21, 1.61, -1.86, 2.74, -0.83, 0.00, 0.04, -0.26, -0.72, -0.71, -0.13, -0.24, 0.22, 1.42, 0.64, 2.67, 0.90, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
607, 0, 0.000, 0.88, 1, -1.99, -0.97, -1.76, 1.09, -0.63, -0.20, -0.10, 1.59, 0.72, -0.69, -0.33, 0.81, 0.78, 2.08, 0.75, 0.15, 0.46, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
608, 0, 0.000, 0.98, 1, 0.47, 0.18, 0.74, -1.15, -0.78, 1.79, 0.21, 0.25, -0.94, -1.96, 0.17, -0.23, 1.56, -1.51, 2.75, 0.56, 1.78, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
609, 0, 0.000, 0.88, 1, -4.00, -1.95, -0.67, -0.64, 0.56, -0.16, -0.05, 1.64, 1.62, 0.59, 0.84, 1.87, 1.73, 3.10, 0.98, 1.61, 1.48, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0
610, 0, 0.000, 0.98, 1, -2.06, -1.40, 0.08, 1.95, -1.69, 0.17, 0.70, -0.87, -1.55, -1.99, -0.20, 0.91, -0.67, 1.63, 1.71, 2.93, 0.87, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
611, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
612, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
613, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
614, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
615, 0, 0.000, 0.92, 1, -2.48, -0.96, 0.30, 2.90, -0.35, 1.09, 1.35, -1.05, -0.77, -1.98, 0.10, 0.76, -0.50, 1.60, 0.95, 1.10, -0.47, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
616, 0, 0.000, 0.88, 1, 2.47, 2.16, -1.14, 2.90, -2.43, -2.88, 0.19, -2.89, -1.51, -1.14, 1.55, -0.10, 0.87, 0.29, 1.46, -0.23, 0.31, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
617, 0, 0.000, 0.88, 1, -0.05, -0.90, 2.06, 0.54, -0.07, -1.12, 1.29, 0.43, -1.54, -0.50, 1.65, 1.30, 1.84, -0.59, 2.86, 1.25, 0.41, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0
618, 0, 0.000, 0.98, 1, 2.17, 1.89, -0.34, 2.54, -0.88, -0.79, -0.79, -0.37, -0.42, -0.05, 0.43, 1.34, 0.27, 2.00, 1.53, 0.48, 0.49, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0
619, 0, 0.000, 0.88, 1, 2.41, 3.40, -0.29, 2.78, -1.04, -2.01, -2.10, -1.67, -0.08, -0.10, 0.61, 0.05, 0.69, -0.36, 2.65, 0.38, 0.03, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
620, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
621, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
622, 0, 0.000, 0.92, 1, -1.05, -1.05, 0.28, -0.87, -0.88, 0.07, 0.96, -1.57, -0.60, -1.44, 0.70, 0.52, -0.39, 0.36, -0.35, -0.05, 1.83, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0
623, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
624, 0, 0.000, 0.88, 1, -1.75, 0.30, 0.46, -0.98, 0.47, 1.33, 1.51, 0.12, 0.36, -0.35, 0.04, 0.14, 0.19, 0.79, 2.04, 2.14, -0.21, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
625, 0, 0.000, 0.98, 1, -1.31, -1.08, 0.18, -1.46, -0.43, 0.70, 0.05, -0.63, 0.53, -2.41, 4.20, 0.82, 1.59, 0.61, 1.68, 0.58, 0.88, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
626, 0, 0.000, 0.88, 1, 3.29, 3.63, -0.87, 0.78, -0.79, 0.37, -0.65, -1.04, 0.37, 0.43, -0.32, -0.71, -0.84, -1.17, 0.40, 1.16, 0.35, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
627, 0, 0.000, 0.78, 1, 4.76, 5.52, 1.31, 2.25, -0.03, -1.70, 0.02, -0.05, -0.09, 0.76, 0.05, 2.65, 1.57, 1.80, 1.06, 1.19, -3.47, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
628, 0, 0.000, 0.85, 1, 0.89, 2.53, 4.10, 1.29, -1.22, 0.96, 0.23, -2.75, -1.66, -2.28, 2.79, 3.47, 0.58, 4.55, -2.01, 1.40, -1.76, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0
629, 0, 0.000, 0.98, 1, 5.30, 3.40, -0.31, 2.20, -2.10, -1.63, -1.18, -2.24, -1.44, -1.35, 0.48, 0.65, 1.28, -0.08, -0.45, 0.45, 0.68, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
630, 0, 0.000, 0.92, 1, 1.69, 2.42, 0.42, 0.71, -1.36, -1.43, -1.20, -0.93, -1.08, -0.76, 0.06, 1.49, -0.14, -0.48, 0.57, 3.18, 1.96, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
631, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
632, 0, 0.000, 0.88, 1, 3.26, 2.36, -0.24, 1.10, 0.50, 1.04, -0.25, 1.17, 1.24, 2.28, -0.49, 0.54, 1.38, 0.32, 1.98, 1.34, 1.84, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0
633, 0, 0.000, 0.98, 1, 1.51, 1.62, -0.25, 1.39, -1.04, -0.17, 0.49, -0.74, -0.40, -0.65, -0.21, -0.11, 1.29, -2.07, 1.71, 1.16, -0.07, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
634, 0, 0.000, 0.92, 1, 3.16, 1.85, 0.27, -0.21, -0.53, -0.02, -0.03, -0.60, 0.11, 0.11, -0.11, -0.34, 1.63, 0.71, 1.28, 0.53, -0.13, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
635, 0, 0.000, 0.98, 1, 2.60, 3.17, 0.27, 2.14, -0.50, 0.48, -1.28, 0.19, 0.89, 2.11, -0.16, 1.53, 0.52, -0.42, 0.32, 2.49, -0.01, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
636, 0, 0.000, 0.85, 1, -0.42, 0.04, 0.08, 2.45, -0.04, -1.30, 0.35, 1.46, 0.49, 0.71, 0.14, 1.38, -0.33, 1.18, 2.31, 1.65, 0.04, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
637, 0, 0.000, 0.98, 1, 2.99, 1.66, 3.53, -0.24, -0.90, -0.00, -1.64, 0.37, -0.34, -0.71, 1.29, 1.89, 1.14, 0.12, -0.45, 2.11, -0.04, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
638, 0, 0.000, 0.98, 1, -0.41, -0.44, 0.46, 1.55, -1.43, 1.16, 1.26, -1.78, -1.57, -1.62, 1.04, 0.64, 0.33, -0.09, 0.03, 1.34, -1.64, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0
639, 0, 0.000, 0.98, 1, -2.29, -4.06, 1.32, -1.06, -0.43, 1.68, 1.55, 0.83, -1.35, 0.17, 1.21, 1.18, 1.05, 2.67, 0.86, 4.01, -0.02, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
640, 0, 0.000, 0.98, 1, 1.21, 2.12, 0.68, 0.23, -0.72, 1.20, 2.27, 0.89, -0.56, 1.87, 2.06, 1.74, 1.80, 3.04, 1.25, 2.74, 0.91, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
641, 0, 0.000, 0.88, 1, 2.80, 0.27, 0.33, 0.70, -1.47, -1.78, -0.17, 0.11, -0.37, -2.26, -0.27, -0.76, -0.65, 0.85, 0.76, -0.09, -0.05, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
642, 0, 0.000, 0.25, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
643, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
644, 0, 0.000, 0.88, 1, 4.13, 3.07, -1.95, 1.07, 0.40, 1.22, 0.40, 0.25, 1.09, -0.25, 1.24, 0.87, 0.29, -3.14, -0.72, -0.09, -1.79, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0
645, 0, 0.000, 0.98, 1, 0.21, 0.82, 1.65, -1.03, 0.01, 0.24, 1.83, 0.30, 1.61, 0.21, -0.24, 0.38, -1.05, 0.12, 3.02, -0.72, 0.95, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
646, 0, 0.000, 0.88, 1, 0.81, 0.95, 0.48, 0.57, -0.29, -1.39, -0.17, 0.47, 0.03, -1.55, 1.04, 2.84, -0.28, 4.63, 1.25, 2.88, 0.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
647, 0, 0.000, 0.82, 1, 2.19, 2.11, -0.31, 1.98, 0.20, -0.91, 0.37, 0.63, -0.30, -0.09, -0.24, 1.30, 0.69, 0.93, 2.21, 2.54, -1.38, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
648, 0, 0.000, 0.98, 1, 1.83, 2.99, -0.43, 1.87, 0.58, 0.33, -0.15, -0.04, 0.28, -1.26, 0.19, 1.25, 0.40, 1.25, 0.91, 0.34, -0.62, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0
649, 0, 0.000, 0.98, 1, 2.82, 1.10, -0.30, 0.71, -1.71, -0.34, -0.01, 0.67, -0.70, -0.94, 0.61, 2.38, 0.96, 2.89, 2.21, 4.84, -0.03, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
650, 0, 0.000, 0.92, 1, -2.15, -2.89, -0.85, -0.92, 1.91, 1.62, 1.47, 3.17, 2.34, 0.85, -0.25, 1.58, 2.58, 1.30, 1.24, -0.54, -0.84, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0
651, 0, 0.000, 0.98, 1, -2.78, -0.82, 0.10, 1.29, -1.74, -0.11, -0.71, -1.01, -1.62, -1.44, -1.03, -0.62, 0.65, 1.69, -0.35, 2.69, 1.50, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
652, 0, 0.000, 0.88, 1, -0.05, 2.53, -0.64, 1.71, 0.55, 1.70, 0.44, 0.55, 1.74, 0.84, -0.99, 0.15, -1.49, 2.41, 1.33, 0.58, 0.46, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
653, 0, 0.000, 0.88, 1, -2.78, -1.99, 0.14, 0.61, -0.02, 0.62, 2.86, 2.09, -0.56, 0.77, -0.06, 1.57, 1.07, 2.63, 1.02, 1.64, 0.30, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
654, 0, 0.000, 0.88, 1, 2.84, 0.68, 1.51, 1.26, -0.77, 0.14, 0.51, -0.24, -0.92, -1.09, 2.04, 0.52, 1.34, 1.60, 1.53, 0.34, -0.15, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
655, 0, 0.000, 0.92, 1, -1.15, -0.98, 0.86, 1.68, -1.24, 0.70, 1.75, -1.04, -0.74, -2.72, 0.31, -0.02, -0.08, 1.20, 1.46, 1.90, 0.79, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0
656, 0, 0.000, 0.98, 1, 2.06, 2.10, -1.37, 1.91, -1.35, 1.25, -1.03, -2.50, -0.97, -1.14, -0.21, 0.11, 0.41, 0.70, -0.08, 2.38, 0.48, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
657, 0, 0.000, 0.88, 1, 0.77, 1.85, -0.24, -0.37, -1.21, -0.51, -0.63, -0.57, -1.91, -0.70, 1.98, 1.32, 3.06, 0.81, -0.09, 2.58, 0.98, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0
